Date,HomeTeam,AwayTeam,FTR,FTHG,FTAG,HTHG,HTAG,home_form_pts,home_goals_for,home_goals_against,home_xg_for,home_xg_against,away_form_pts,away_goals_for,away_goals_against,away_xg_for,away_xg_against,xg_diff,h2h_home_winrate,market_home_prob,market_draw_prob,market_away_prob,season,market_prediction,home_sentiment,away_sentiment
2023-04-01,Bournemouth,Fulham,H,2,1,0,1,1.2,1.0,2.0,1.1164200000000002,2.3891310000000003,1.4,1.2,1.4,1.0256034,1.8969601999999999,0.09081660000000014,0.0,0.37265577737447064,0.2879612825166364,0.33938294010889286,2223,H,0.0,0.0
2023-04-01,Brighton,Brentford,D,3,3,2,2,1.6,1.6,0.8,2.1932194,0.6427592000000001,1.6,1.4,1.0,1.4293884,1.2587254,0.7638309999999999,0.6666666666666666,0.5709391949757351,0.2383671139023694,0.19069369112189552,2223,H,0.0,0.0
2023-04-01,Crystal Palace,Leicester,H,2,1,0,0,0.2,0.2,1.4,0.746761,1.3109284,0.2,0.4,1.8,1.37407126,1.6566512,-0.62731026,0.0,0.3800403225806452,0.2923387096774194,0.3276209677419355,2223,H,0.0,0.0
2023-04-01,Nott'm Forest,Wolves,D,1,1,1,0,0.4,1.0,2.4,0.8875933999999999,2.360768,0.8,1.0,1.8,1.1639718000000001,1.7962186,-0.27637840000000025,0.0,0.3180446590223295,0.30778515389257693,0.3741701870850936,2223,A,0.0,0.0
2023-04-01,Chelsea,Aston Villa,A,0,2,0,1,1.4,1.2,1.2,1.4284722,1.2375960000000001,2.0,1.8,1.0,1.7465713999999999,1.4400282,-0.3180991999999998,1.0,0.5689677299756157,0.2500463444892837,0.1809859255351006,2223,H,0.0,0.0
2023-04-02,West Ham,Southampton,H,1,0,1,0,1.0,1.2,1.6,1.3776056,1.6346108000000001,1.0,0.8,1.2,1.158945,1.3704218000000001,0.2186606000000002,0.0,0.5474785570898474,0.26309386215706554,0.1894275807530872,2223,H,0.0,0.0
2023-04-02,Newcastle,Man United,H,2,0,0,0,1.4,1.0,1.4,1.7224798,1.2586780000000002,1.6,1.4,1.8,1.8597806000000001,1.6932856,-0.13730080000000022,0.0,0.39471577261809454,0.27862289831865494,0.3266613290632506,2223,H,0.0,0.0
2023-04-03,Everton,Tottenham,D,1,1,0,0,1.0,1.0,2.0,1.64332,1.9560885999999997,2.0,2.0,1.0,1.4464326,1.0677502,0.19688739999999982,0.0,0.2796610169491525,0.288135593220339,0.43220338983050843,2223,A,0.0,0.0
2023-04-04,Bournemouth,Brighton,A,0,2,0,1,1.2,1.2,2.2,1.51398,2.3270578,1.6,2.0,1.2,2.4271574,0.7128634,-0.9131773999999999,0.0,0.15747684164093514,0.22496691662990734,0.6175562417291575,2223,A,0.0,0.0
2023-04-04,Leeds,Nott'm Forest,H,2,1,2,1,1.4,1.6,1.8,0.8206579999999999,1.9663736,0.4,1.0,2.4,0.8850054,1.8755838,-0.06434740000000017,0.0,0.5576208178438662,0.2527881040892193,0.1895910780669145,2223,H,0.0,0.0
2023-04-04,Leicester,Aston Villa,A,1,2,1,1,0.2,0.6,1.6,1.1345070600000002,1.1942672,2.6,1.8,0.2,1.8325798,1.3441142,-0.6980727399999997,0.3333333333333333,0.37037037037037035,0.2861952861952861,0.34343434343434337,2223,H,0.0,0.0
2023-04-04,Chelsea,Liverpool,D,0,0,0,0,1.4,1.2,1.4,1.5810742000000002,1.2668484,1.4,2.0,1.0,1.9897302,1.3454296,-0.4086559999999997,0.0,0.43029595015576316,0.27842679127725856,0.29127725856697817,2223,H,0.0,0.0
2023-04-05,Man United,Brentford,H,1,0,1,0,1.4,1.0,1.8,1.526592,2.24865,1.6,1.8,1.4,1.5631274000000002,1.7982213999999999,-0.03653540000000022,0.6666666666666666,0.5738880918220947,0.23672883787661403,0.18938307030129126,2223,H,0.0,0.0
2023-04-05,West Ham,Newcastle,A,1,5,1,2,1.4,1.2,1.4,1.4431015999999999,1.51817,1.8,1.2,1.2,2.0790978000000004,1.0165874,-0.6359962000000006,0.3333333333333333,0.2644026109166588,0.29287673824614513,0.4427206508371961,2223,A,0.0,0.0
2023-04-08,Man United,Everton,H,2,0,1,0,1.4,0.8,1.8,1.4947419999999998,1.999322,1.2,1.2,1.8,1.499775,1.8223685999999997,-0.005033000000000287,0.3333333333333333,0.6340391980175715,0.2196440639783735,0.14631673800405498,2223,H,0.0,0.0
2023-04-08,Aston Villa,Nott'm Forest,H,2,0,0,0,2.6,1.8,0.4,1.6208237999999997,1.1702156000000001,0.4,1.2,2.0,0.937619,1.7520158000000001,0.6832047999999997,0.0,0.5932203389830508,0.22598870056497172,0.18079096045197737,2223,H,0.0,0.0
2023-04-08,Brentford,Newcastle,A,1,2,1,0,1.0,1.2,1.2,1.2034094,1.6920594000000002,2.4,2.2,1.0,2.2975757999999997,0.7501734000000001,-1.0941663999999998,0.0,0.2621286197818729,0.2775479503572772,0.46032342986085,2223,A,0.0,0.0
2023-04-08,Fulham,West Ham,A,0,1,0,1,0.8,1.0,1.8,0.8064051999999998,2.3877034,1.4,1.4,2.0,1.536751,1.8002679999999998,-0.7303458000000002,0.0,0.34174279831277615,0.2944245647002379,0.36383263698698604,2223,A,0.0,0.0
2023-04-08,Leicester,Bournemouth,A,0,1,0,1,0.2,0.8,1.8,1.2647572000000002,1.2501734,1.2,1.0,1.8,1.52757,2.2574297999999997,-0.26281279999999985,0.0,0.5198277142432793,0.25367592455072036,0.2264963612060003,2223,H,0.0,0.0
2023-04-08,Tottenham,Brighton,H,2,1,1,1,1.6,1.8,1.2,1.4387026,1.1593886,2.2,2.4,1.0,2.4111914,0.8986646,-0.9724887999999998,0.6666666666666666,0.37410926365795727,0.2725653206650831,0.3533254156769596,2223,H,0.0,0.0
2023-04-08,Wolves,Chelsea,H,1,0,1,0,0.8,1.0,1.8,1.0413002,1.8364739999999997,1.6,1.2,1.0,1.966424,1.1220291999999998,-0.9251237999999999,0.0,0.2273268269459653,0.27279219233515833,0.49988098071887654,2223,A,0.0,0.0
2023-04-08,Southampton,Man City,A,1,4,0,1,1.0,0.8,1.2,1.1443716,1.5071382,2.6,2.4,0.6,2.466798,0.6152196,-1.3224264,0.0,0.08595988538681948,0.15759312320916904,0.7564469914040115,2223,A,0.0,0.0
2023-04-09,Leeds,Crystal Palace,A,1,5,1,1,1.4,1.8,2.0,1.1631444,2.0109314,0.6,0.6,1.6,0.9358858,1.0804742,0.22725859999999998,0.3333333333333333,0.4543429844097996,0.28062360801781744,0.26503340757238314,2223,H,0.0,0.0
2023-04-09,Liverpool,Arsenal,D,2,2,1,2,1.4,2.0,1.0,1.7599275999999997,1.5854184,3.0,3.6,0.8,2.6013379999999997,1.1309078,-0.8414104,0.6666666666666666,0.332216638749302,0.2657733109994416,0.40201005025125625,2223,A,0.0,0.0
2023-04-15,Aston Villa,Newcastle,H,3,0,1,0,2.6,2.0,0.4,1.7281388,1.1861538,3.0,2.6,0.8,2.430288,0.8949273999999999,-0.7021492,0.3333333333333333,0.2621286197818729,0.2775479503572772,0.46032342986085,2223,A,0.0,0.0
2023-04-15,Chelsea,Brighton,A,1,2,1,1,1.0,1.0,1.2,1.7559256,1.1154608,1.6,1.8,1.4,2.0063034,0.9674834000000001,-0.2503778000000001,0.0,0.3605514316012725,0.2788971367974549,0.3605514316012725,2223,H,0.0,0.0
2023-04-15,Man City,Leicester,H,3,1,3,0,3.0,3.0,0.6,2.5168640000000004,0.48830979999999996,0.2,0.8,1.8,1.0770482,1.3663014,1.4398158000000005,1.0,0.8263659342796034,0.11083025471514679,0.06280381100524984,2223,H,0.0,0.0
2023-04-15,Everton,Fulham,A,1,3,1,1,1.2,1.2,1.4,1.3688116,2.0856866,0.2,0.8,2.0,0.8528672,2.0914753999999998,0.5159443999999999,0.0,0.4636078864934587,0.2795282845034089,0.2568638290031325,2223,H,0.0,0.0
2023-04-15,Tottenham,Bournemouth,A,2,3,1,1,1.6,1.8,1.4,1.3722678000000001,1.4020304,1.8,0.8,1.2,1.5638280000000002,1.9112648,-0.19156020000000007,1.0,0.6538661131292164,0.21069019200830302,0.13544369486248053,2223,H,0.0,0.0
2023-04-15,Wolves,Brentford,H,2,0,1,0,1.4,1.2,1.4,1.0041688,1.4591535999999998,1.0,1.4,1.4,1.2262754,1.5535354,-0.22210660000000004,0.3333333333333333,0.3835842441740565,0.303155289750464,0.3132604660754795,2223,H,0.0,0.0
2023-04-15,Southampton,Crystal Palace,A,0,2,0,0,0.4,0.8,2.0,0.9742678,1.7850341999999997,1.2,1.6,1.6,1.5507076,1.1065032000000001,-0.5764398,0.0,0.34010564811052413,0.30719219829337663,0.3527021535960991,2223,A,0.0,0.0
2023-04-16,West Ham,Arsenal,D,2,2,1,2,1.4,0.8,2.0,1.1732090000000002,1.8214029999999997,2.6,3.2,1.2,2.294762,1.7381318000000001,-1.1215529999999998,0.0,0.15874177029992684,0.22677395757132407,0.6144842721287491,2223,A,0.0,0.0
2023-04-16,Nott'm Forest,Man United,A,0,2,0,1,0.2,0.8,2.0,0.8241628000000001,1.6956978,1.4,0.6,1.8,1.5225719999999998,1.9098026000000001,-0.6984091999999997,0.0,0.17330837122225196,0.23829901043059643,0.5883926183471516,2223,A,0.0,0.0
2023-04-17,Leeds,Liverpool,A,1,6,0,2,1.4,2.0,2.8,1.2404954,2.2827454,1.0,2.0,1.4,2.1475695999999997,1.7353184,-0.9070741999999998,0.3333333333333333,0.2258485639686684,0.2258485639686684,0.5483028720626633,2223,A,0.0,0.0
2023-04-21,Arsenal,Southampton,D,3,3,1,2,2.2,3.0,1.2,2.345768,1.7817878,0.2,0.8,2.4,0.8738516000000001,1.7754640000000002,1.4719164,0.3333333333333333,0.7913043478260869,0.13565217391304346,0.07304347826086957,2223,H,0.0,0.0
2023-04-22,Fulham,Leeds,H,2,1,0,0,0.6,1.2,2.0,1.0546586000000002,2.34058,1.2,1.8,3.6,1.3546438,2.5109214,-0.29998519999999984,1.0,0.41349548842683415,0.2797175362887407,0.3067869752844253,2223,H,0.0,0.0
2023-04-22,Brentford,Aston Villa,D,1,1,0,0,0.4,1.0,1.8,1.1957534,1.6695639999999998,3.0,2.4,0.2,1.7134648,0.841903,-0.5177113999999998,0.3333333333333333,0.3791776382418473,0.29167510633988253,0.32914725541827017,2223,H,0.0,0.0
2023-04-22,Crystal Palace,Everton,D,0,0,0,0,1.8,2.0,1.4,1.68622,0.8045129999999998,1.0,1.0,1.6,1.4755816,2.310158,0.21063840000000011,0.3333333333333333,0.4571863987046386,0.2928850366701591,0.2499285646252024,2223,H,0.0,0.0
2023-04-22,Leicester,Wolves,H,2,1,1,1,0.2,0.8,1.8,0.9901541999999999,1.3887494,1.4,1.4,1.4,1.0794974,1.5106376,-0.08934320000000007,0.6666666666666666,0.39768618944323936,0.28681610026512416,0.31549771029163654,2223,H,0.0,0.0
2023-04-22,Liverpool,Nott'm Forest,H,3,2,0,0,1.0,1.8,1.6,1.9899836,1.8013059999999999,0.2,0.6,1.8,0.7091308,2.0162278000000002,1.2808528,0.0,0.8164441456152147,0.12736528671597347,0.05619056766881183,2223,H,0.0,0.0
2023-04-23,Bournemouth,West Ham,A,0,4,0,3,1.8,1.2,1.6,1.584768,1.9455427999999997,1.6,1.2,1.6,1.51539,1.6649809999999998,0.06937799999999994,0.0,0.33009708737864074,0.29708737864077667,0.37281553398058254,2223,A,0.0,0.0
2023-04-23,Newcastle,Tottenham,H,6,1,5,0,2.4,2.2,1.2,2.0242511999999997,1.1365524,1.6,2.2,1.8,1.5822998000000001,1.530731,0.44195139999999955,0.3333333333333333,0.5198277142432793,0.25367592455072036,0.2264963612060003,2223,H,0.0,0.0
2023-04-25,Wolves,Crystal Palace,H,2,0,1,0,1.4,1.4,1.4,1.0567704,1.5534416,2.0,2.0,1.2,1.5169434,0.77351,-0.46017299999999994,0.0,0.3872529245663574,0.2964905203711174,0.3162565550625252,2223,H,0.0,0.0
2023-04-25,Aston Villa,Fulham,H,1,0,1,0,2.6,2.0,0.4,1.3557207999999998,1.148199,1.2,1.2,1.6,1.0071226,2.066828,0.34859819999999986,0.0,0.5393258426966292,0.23595505617977527,0.2247191011235955,2223,H,0.0,0.0
2023-04-25,Leeds,Leicester,D,1,1,1,0,0.6,1.2,3.6,1.2386278000000002,2.2457314,0.6,1.0,1.8,1.2397462000000001,1.412708,-0.0011183999999999639,0.0,0.41257367387033406,0.27111984282907664,0.3163064833005894,2223,H,0.0,0.0
2023-04-26,Nott'm Forest,Brighton,H,3,1,1,1,0.2,0.8,2.0,0.7476670000000001,2.1816638,2.0,1.8,1.2,2.2077414,0.9407978,-1.4600744,0.0,0.15747684164093514,0.22496691662990734,0.6175562417291575,2223,A,0.0,0.0
2023-04-26,Chelsea,Brentford,A,0,2,0,1,0.4,0.6,1.4,1.5496315999999999,1.1473967999999999,0.4,1.0,1.8,1.5067840000000001,1.7185020000000002,0.042847599999999764,0.3333333333333333,0.5608856088560886,0.23837638376383766,0.2007380073800738,2223,H,0.0,0.0
2023-04-26,West Ham,Liverpool,A,1,2,1,1,2.0,1.8,1.4,1.590766,1.4616404,1.6,2.4,1.8,2.2285435999999996,1.7259832000000004,-0.6377775999999997,0.3333333333333333,0.24342105263157898,0.24342105263157898,0.513157894736842,2223,A,0.0,0.0
2023-04-26,Man City,Arsenal,H,4,1,2,0,3.0,2.8,0.6,2.2418560000000003,0.6566398,1.8,3.0,1.8,2.296276,1.9442498000000001,-0.05441999999999991,1.0,0.6098741529525653,0.21006776379477252,0.18005808325266215,2223,H,0.0,0.0
2023-04-27,Everton,Newcastle,A,1,4,0,1,0.6,0.8,1.6,1.219126,1.9936094,2.4,3.0,1.2,2.3212612,1.2067556000000002,-1.1021352,0.3333333333333333,0.19742911033269403,0.26049674280008245,0.5420741468672235,2223,A,0.0,0.0
2023-04-27,Southampton,Bournemouth,A,0,1,0,0,0.4,1.4,2.6,1.0881821999999999,1.9215,1.8,1.2,1.8,1.6796773999999999,1.7592387999999999,-0.5914952,1.0,0.42285270112708895,0.27982899339292655,0.29731830547998445,2223,H,0.0,0.0
2023-04-27,Tottenham,Man United,D,2,2,0,2,1.0,1.8,2.8,1.411936,2.002185,2.0,1.0,0.4,2.0225576,1.4318426,-0.6106215999999998,0.0,0.33962264150943394,0.2641509433962264,0.39622641509433965,2223,A,0.0,0.0
2023-04-29,Crystal Palace,West Ham,H,4,3,3,2,2.0,1.8,0.8,1.3946142,0.692032,1.4,1.8,1.8,1.4979096,1.7388882000000003,-0.10329540000000015,0.3333333333333333,0.36158592090624053,0.2926064529179731,0.34580762617578636,2223,H,0.0,0.0
2023-04-29,Brentford,Nott'm Forest,H,2,1,0,1,0.8,0.8,1.2,1.3900928000000001,1.19685,0.6,1.2,2.0,1.012477,2.5710439999999997,0.37761580000000006,0.0,0.5766312594840667,0.25037936267071315,0.17298937784522,2223,H,0.0,0.0
2023-04-29,Brighton,Wolves,H,6,0,4,0,1.4,1.8,1.8,2.5561239999999996,1.1855858,2.0,1.4,0.6,0.7297124,1.3385204000000002,1.8264115999999997,0.6666666666666666,0.6340391980175715,0.2196440639783735,0.14631673800405498,2223,H,0.0,0.0
2023-04-30,Bournemouth,Leeds,H,4,1,2,1,1.8,1.0,1.6,1.2492801999999998,1.7344358,0.8,1.2,3.0,1.558396,2.0038234000000004,-0.30911580000000005,0.0,0.37410926365795727,0.2725653206650831,0.3533254156769596,2223,H,0.0,0.0
2023-04-30,Fulham,Man City,A,1,2,1,2,1.2,1.2,1.2,0.8994314000000001,1.7059497999999997,3.0,3.2,0.8,2.375904,0.6643524000000001,-1.4764725999999997,0.0,0.07936507936507936,0.15873015873015872,0.7619047619047619,2223,A,0.0,0.0
2023-04-30,Man United,Aston Villa,H,1,0,1,0,2.0,1.4,0.8,2.2333914,1.6702146,2.6,1.8,0.4,1.3703938,0.6881238000000001,0.8629975999999999,0.0,0.5495481697043957,0.2437739316893858,0.20667789860621838,2223,H,0.0,0.0
2023-04-30,Newcastle,Southampton,H,3,1,0,1,2.4,3.4,1.4,2.2276732000000004,1.2953318,0.2,0.8,2.2,0.679435,1.7422647999999998,1.5482382000000003,0.6666666666666666,0.7258900795022467,0.1797442101624611,0.09436571033529209,2223,H,0.0,0.0
2023-04-30,Liverpool,Tottenham,H,4,3,3,1,2.2,2.6,1.2,2.5058093999999995,1.3113668,1.0,1.6,2.6,1.509468,1.891047,0.9963413999999995,0.3333333333333333,0.6226312939902545,0.21169463995668653,0.16567406605305904,2223,H,0.0,0.0
2023-05-01,Leicester,Everton,D,2,2,2,1,0.8,1.0,1.6,1.6171424,1.445056,0.4,0.6,2.0,1.0451776000000002,2.1862914,0.5719647999999999,0.3333333333333333,0.4751131221719457,0.27149321266968324,0.25339366515837103,2223,H,0.0,0.0
2023-05-02,Arsenal,Chelsea,H,3,1,3,0,1.2,2.4,2.4,2.0688144,2.1081978,0.2,0.2,1.4,1.4118255999999998,0.9571155999999998,0.6569888000000002,0.6666666666666666,0.5913978494623655,0.23655913978494622,0.17204301075268816,2223,H,0.0,0.0
2023-05-03,Liverpool,Fulham,H,1,0,1,0,2.6,3.4,1.8,2.9511879999999993,1.1634148000000002,1.2,1.2,1.2,0.8655842,1.5425178,2.0856037999999995,0.0,0.7512991833704529,0.1633259094283593,0.08537490720118782,2223,H,0.0,0.0
2023-05-03,Man City,West Ham,H,3,0,0,0,3.0,3.4,1.0,2.4029,0.7136154,1.4,2.2,1.6,1.7277495999999999,1.6344822,0.6751503999999999,0.6666666666666666,0.7913043478260869,0.13565217391304346,0.07304347826086957,2223,H,0.0,0.0
2023-05-04,Brighton,Man United,H,1,0,0,0,1.8,2.4,1.2,2.5131659999999996,1.0506228,2.6,1.6,0.4,2.427686,1.0908382,0.08547999999999956,0.6666666666666666,0.48143053645116923,0.2682255845942228,0.25034387895460797,2223,H,0.0,0.0
2023-05-06,Tottenham,Crystal Palace,H,1,0,1,0,0.8,2.0,3.2,1.520968,2.212196,2.0,2.2,1.2,1.4714482,1.0487642,0.049519800000000114,0.6666666666666666,0.5256916996047432,0.24901185770750986,0.225296442687747,2223,H,0.0,0.0
2023-05-06,Man City,Leeds,H,2,1,2,0,3.0,3.2,0.8,2.4002299999999996,0.7483962,0.2,1.0,3.6,1.339282,2.384486,1.0609479999999996,1.0,0.8226071808768025,0.11322945901480692,0.06416336010839059,2223,H,0.0,0.0
2023-05-06,Liverpool,Brentford,H,1,0,1,0,3.0,3.2,1.4,2.3579079999999997,1.0041778000000001,1.4,1.2,1.2,1.5252128,1.1558886000000002,0.8326951999999996,0.3333333333333333,0.6544502617801047,0.18848167539267016,0.15706806282722513,2223,H,0.0,0.0
2023-05-06,Wolves,Aston Villa,H,1,0,1,0,1.8,1.2,1.6,0.7737615999999999,1.8365804000000001,2.0,1.4,0.4,1.2570234,0.8149244,-0.4832618000000001,0.6666666666666666,0.33060831930752577,0.28853089685020433,0.38086078384226973,2223,A,0.0,0.0
2023-05-06,Bournemouth,Chelsea,A,1,3,1,1,2.4,1.8,1.4,1.5220821999999998,1.4750337999999998,0.2,0.4,1.6,1.0928179999999998,1.3605968,0.4292642,0.0,0.28754298815437523,0.2711119602598395,0.44134505158578524,2223,A,0.0,0.0
2023-05-07,Newcastle,Arsenal,A,0,2,0,1,2.4,3.0,1.4,2.4424052,1.3080828,1.2,2.2,2.4,1.9663584,2.1657164,0.4760468,0.3333333333333333,0.38686331810069224,0.25275070115911896,0.3603859807401887,2223,H,0.0,0.0
2023-05-07,West Ham,Man United,H,1,0,1,0,0.8,2.0,2.2,1.5796426,2.1429934000000004,2.0,1.4,0.6,2.462996,1.3817462000000003,-0.8833534000000001,0.0,0.2804889172671714,0.25430995165556874,0.4652011310772599,2223,A,0.0,0.0
2023-05-08,Fulham,Leicester,H,5,3,3,0,1.2,1.2,1.2,0.9223044000000001,1.6307398,1.0,1.2,1.6,2.147795,1.9020339999999998,-1.2254905999999997,1.0,0.3619297617627173,0.2719643638388418,0.3661058743984409,2223,A,0.0,0.0
2023-05-08,Brighton,Everton,A,1,5,0,3,1.8,2.2,1.2,2.4062879999999995,1.0841888000000002,0.4,0.8,2.2,1.5378006000000002,2.5729093999999995,0.8684873999999994,0.6666666666666666,0.7137192704203014,0.18080888183980967,0.10547184773988898,2223,H,0.0,0.0
2023-05-08,Nott'm Forest,Southampton,H,4,3,3,1,0.6,1.2,2.0,1.0776322,2.3486659999999993,0.2,1.0,2.6,0.7952178,2.2444528,0.28241440000000007,1.0,0.45434298440979953,0.2650334075723831,0.2806236080178174,2223,H,0.0,0.0
2023-05-13,Leeds,Newcastle,D,2,2,1,1,0.2,1.0,3.0,1.1633168,2.3060560000000003,1.8,2.6,1.6,2.5121792,1.1531628,-1.3488623999999998,0.0,0.21843546363997918,0.22519656132407379,0.556367975035947,2223,A,0.0,0.0
2023-05-13,Chelsea,Nott'm Forest,D,2,2,0,1,0.6,1.0,1.8,1.0087160000000002,1.5636633999999998,1.2,2.0,2.2,1.4137938,2.725422,-0.40507779999999993,0.0,0.631578947368421,0.21052631578947367,0.15789473684210525,2223,H,0.0,0.0
2023-05-13,Aston Villa,Tottenham,H,2,1,1,0,1.4,1.0,0.6,1.2719034,0.929644,0.8,1.8,3.0,1.6334702,1.9784317999999999,-0.3615668000000001,0.3333333333333333,0.41651705565529623,0.26032315978456017,0.32315978456014366,2223,H,0.0,0.0
2023-05-13,Southampton,Fulham,A,0,2,0,0,0.2,1.4,2.6,1.3588495999999999,2.0151068,1.2,1.6,1.6,0.8884384000000001,1.7673478,0.4704111999999998,0.0,0.34090909090909083,0.28409090909090906,0.37499999999999994,2223,A,0.0,0.0
2023-05-13,Man United,Wolves,H,2,0,1,0,1.4,1.0,0.8,1.82468,1.5451456000000001,1.8,1.2,1.6,0.8147409999999999,1.9738348000000001,1.0099390000000001,0.6666666666666666,0.6880733944954128,0.1871559633027523,0.12477064220183487,2223,H,0.0,0.0
2023-05-13,Crystal Palace,Bournemouth,H,2,0,1,0,1.4,1.2,1.2,0.8874080000000001,1.0759442,1.8,1.8,2.0,1.3808002,1.6823447999999999,-0.49339219999999984,1.0,0.5143906919779547,0.2614819350887937,0.2241273729332517,2223,H,0.0,0.0
2023-05-14,Brentford,West Ham,H,2,0,2,0,1.4,1.0,1.0,1.1489492000000001,1.3496146,1.2,1.8,1.8,1.5406886,1.8382694000000002,-0.39173939999999985,1.0,0.4701492537313433,0.26865671641791045,0.2611940298507463,2223,H,0.0,0.0
2023-05-14,Everton,Man City,A,0,3,0,2,1.0,1.8,2.0,1.93641,2.3431874,3.0,2.8,0.8,2.355176,0.6780208,-0.4187660000000002,0.0,0.10512611879576893,0.19918633034987795,0.6956875508543532,2223,A,0.0,0.0
2023-05-14,Arsenal,Brighton,A,0,3,0,0,1.6,2.2,2.0,1.9172184,1.5121404,1.8,2.2,1.8,2.7586239999999997,1.5538070000000002,-0.8414055999999996,0.3333333333333333,0.5483028720626633,0.2258485639686684,0.2258485639686684,2223,H,0.0,0.0
2023-05-15,Leicester,Liverpool,A,0,3,0,2,1.0,1.8,2.4,2.5865340000000003,1.867794,3.0,2.2,1.2,2.225356,0.8074602000000001,0.3611780000000002,0.3333333333333333,0.17997199064943042,0.2182108431661685,0.6018171661844011,2223,A,0.0,0.0
2023-05-18,Newcastle,Brighton,H,4,1,2,0,2.0,3.0,1.4,2.897398,1.1726928,1.8,2.4,1.6,2.696962,1.6528752,0.20043599999999984,0.3333333333333333,0.4767025089605736,0.2508960573476703,0.2724014336917563,2223,H,0.0,0.0
2023-05-20,Wolves,Everton,D,1,1,1,0,1.2,0.8,2.0,0.6806748,2.2914108,1.0,1.6,2.0,1.7250799999999997,2.1674453999999996,-1.0444051999999997,1.0,0.3458980044345898,0.28824833702882485,0.3658536585365853,2223,A,0.0,0.0
2023-05-20,Liverpool,Aston Villa,D,1,1,0,1,3.0,2.2,0.8,1.914036,0.7680262000000001,1.4,0.8,0.8,1.2482734,1.0816368,0.6657626000000001,1.0,0.6570302233902761,0.19053876478318005,0.15243101182654403,2223,H,0.0,0.0
2023-05-20,Tottenham,Brentford,A,1,3,1,0,0.8,1.6,2.8,1.4092722000000002,2.0972098,2.0,1.4,0.6,1.7314312,1.2024530000000002,-0.32215899999999986,0.3333333333333333,0.5190138736400838,0.24353727916957785,0.23744884719033837,2223,H,0.0,0.0
2023-05-20,Nott'm Forest,Arsenal,H,1,0,1,0,1.4,2.4,2.2,1.5968098000000002,2.2577642,1.4,1.8,2.2,1.5653846,1.5625024,0.03142520000000015,0.0,0.17997199064943042,0.2182108431661685,0.6018171661844011,2223,A,0.0,0.0
2023-05-20,Fulham,Crystal Palace,D,2,2,1,1,1.2,1.6,1.4,0.8550824,1.5823136000000002,1.4,1.2,1.2,0.99527,0.9926588000000001,-0.14018759999999997,1.0,0.3898003558015417,0.2808855505040522,0.329314093694406,2223,H,0.0,0.0
2023-05-20,Bournemouth,Man United,A,0,1,0,1,1.2,1.2,2.0,1.1920085999999999,1.5016108,1.4,1.0,0.8,1.777422,1.3883254,-0.5854134000000002,0.0,0.1596638655462185,0.20168067226890757,0.638655462184874,2223,A,0.0,0.0
2023-05-21,West Ham,Leeds,H,3,1,1,1,0.6,1.0,2.2,1.076707,2.528474,0.4,1.2,2.2,1.3329548,2.2453399999999997,-0.2562477999999999,0.3333333333333333,0.3969754253308129,0.27221172022684315,0.3308128544423441,2223,H,0.0,0.0
2023-05-21,Brighton,Southampton,H,3,1,2,0,1.8,2.4,1.8,2.3495326000000003,1.9879012,0.2,1.4,2.6,1.2530896,2.0966648,1.0964430000000003,0.3333333333333333,0.7780921584478578,0.13561034761519808,0.08629749393694423,2223,H,0.0,0.0
2023-05-21,Man City,Chelsea,H,1,0,1,0,3.0,2.8,0.6,2.2424480000000004,0.5298308,0.8,1.4,2.0,1.0454906000000002,1.8370267999999998,1.1969574000000003,1.0,0.7564469914040115,0.15759312320916904,0.08595988538681948,2223,H,0.0,0.0
2023-05-22,Newcastle,Leicester,D,0,0,0,0,2.0,2.6,1.4,2.9230519999999998,1.1147912000000002,1.0,1.6,2.4,2.3066492,1.90056,0.6164027999999999,0.6666666666666666,0.6936936936936937,0.17153153153153156,0.13477477477477479,2223,H,0.0,0.0
2023-05-24,Brighton,Man City,D,1,1,1,1,1.8,1.8,2.0,2.1114266,2.039836,3.0,2.2,0.4,2.081226,0.6814524000000001,0.030200600000000133,0.0,0.23755780233560622,0.21945293518300807,0.5429892624813857,2223,A,0.0,0.0
2023-05-25,Man United,Chelsea,H,4,1,2,0,1.8,0.8,0.4,1.7279719999999998,1.0769920000000002,0.8,1.2,1.8,1.1841246,1.5739268,0.5438473999999998,0.0,0.5918858330143802,0.2187107004210181,0.1894034665646017,2223,H,0.0,0.0
2023-05-28,Aston Villa,Brighton,H,2,1,2,1,1.4,0.8,0.8,1.2089653999999999,0.8590144000000001,1.4,1.8,2.2,2.1144926,2.161572,-0.9055272000000003,1.0,0.4701492537313433,0.2611940298507463,0.26865671641791045,2223,H,0.0,0.0
2023-05-28,Brentford,Man City,H,1,0,0,0,2.4,1.8,0.6,1.5557952,1.1925830000000002,2.6,2.0,0.4,2.002496,1.0180618000000001,-0.4467007999999999,0.3333333333333333,0.2483544819162652,0.23593675782045195,0.5157087602632829,2223,A,0.0,0.0
2023-05-28,Arsenal,Wolves,H,5,0,3,0,1.2,1.2,1.8,1.1842066,1.5043163999999998,1.4,0.8,1.8,0.8193748,2.2515048,0.36483180000000004,1.0,0.6997667444185273,0.18127290903032325,0.11896034655114963,2223,H,0.0,0.0
2023-05-28,Chelsea,Newcastle,D,1,1,1,1,0.8,1.4,2.2,1.2786046,2.41932,1.6,1.8,1.2,2.760494,0.97617104,-1.4818894,0.6666666666666666,0.3281853281853282,0.2719249862107005,0.39988968560397137,2223,A,0.0,0.0
